plot_id,lat,long,surv_date,cover_type,height_cls
9500802501,48.499651,-71.235077,2007-06-21,Mixed,12-17 m
9500802502,48.498769,-71.240816,2007-06-21,Mixed,7-12 m
9500802601,48.499754,-71.366376,2007-06-28,Mixed,12-17 m
9500802602,48.496538,-71.369528,2007-09-12,Coniferous,12-17 m
9500802701,48.533188,-71.409075,2007-09-11,Mixed,4-7 m
9500802702,48.529487,-71.407343,2007-06-26,Mixed,4-7 m
9500802801,48.549976,-71.315851,2007-06-20,Coniferous,12-17 m
9500802802,48.546789,-71.312509,2007-06-20,Mixed,4-7 m
9500802901,48.566514,-71.483009,2007-06-26,Mixed,12-17 m
9500802902,48.567676,-71.477476,2007-06-26,Coniferous,7-12 m
9500803002,48.568277,-71.592688,2007-06-23,Mixed,12-17 m
9500803102,48.582065,-71.661587,2007-06-23,Mixed,12-17 m
9500803201,48.600167,-72.482709,2007-07-18,Mixed,17-22 m
9500803202,48.59714,-72.486214,2007-07-18,Mixed,17-22 m
9500803501,48.615263,-71.749837,2007-06-27,Mixed,7-12 m
9500803802,48.653436,-71.266522,2007-06-25,Mixed,2-4 m
9500803901,48.6501,-72.332792,2007-06-14,Coniferous,7-12 m
9500803902,48.649051,-72.338476,2007-06-14,Coniferous,7-12 m
9500804001,48.666618,-71.384888,2007-06-28,Deciduous,17-22 m
9500804002,48.665218,-71.390321,2007-06-28,Deciduous,17-22 m
9500804101,48.666817,-72.432746,2008-04-28,Deciduous,12-17 m
9500804201,48.682925,-71.399665,2007-06-22,Mixed,12-17 m
9500804202,48.686029,-71.403048,2007-06-22,Mixed,12-17 m
9500804301,48.682628,-71.4157,2007-06-22,Deciduous,17-22 m
9500804502,48.715833,-72.493051,2015-06-06,Mixed,2-4 m
9500804601,48.806702,-72.202999,2007-06-14,Mixed,7-12 m
9500804602,48.809051,-72.207119,2007-06-14,Deciduous,7-12 m
9500804701,48.799918,-72.445104,2007-06-13,Coniferous,12-17 m
9500805001,48.850415,-71.89896,2007-06-21,Mixed,17-22 m
9500805101,48.899727,-72.383995,2007-06-12,Deciduous,12-17 m
9500805102,48.903771,-72.384642,2007-06-12,Mixed,12-17 m
9500805201,48.916771,-72.080616,2007-06-12,Deciduous,12-17 m
9500805401,48.983167,-72.216352,2007-06-11,Coniferous,12-17 m
9500805501,49.000256,-72.25007,2012-05-21,Coniferous,4-7 m
9509700101,47.350901,-71.116832,2010-06-14,Mixed,7-12 m
9509700201,47.26665,-71.183053,2010-06-09,Mixed,12-17 m
9509700202,47.26821,-71.185465,2010-06-09,Coniferous,7-12 m
9509700301,47.313624,-71.158593,2010-06-23,Coniferous,12-17 m
9509700501,47.274216,-71.178432,2010-06-02,Coniferous,7-12 m
9509700601,47.274138,-71.170223,2010-06-02,Mixed,4-7 m
9509700701,47.253703,-71.157268,2010-05-31,Coniferous,12-17 m
9509700801,47.262463,-71.162319,2010-05-31,Coniferous,4-7 m
9509700901,47.265744,-71.170408,2010-06-10,Coniferous,4-7 m
9509701001,47.273576,-71.161678,2010-06-11,Coniferous,4-7 m
9509701101,47.315198,-71.146125,2010-06-18,Coniferous,7-12 m
9509701201,47.308366,-71.13722,2010-06-23,Mixed,4-7 m
9509701301,47.333389,-71.134385,2010-06-03,Coniferous,12-17 m
9509701401,47.327888,-71.120533,2010-06-03,Coniferous,7-12 m
9509701501,47.340189,-71.11807,2010-06-18,Mixed,4-7 m
9509701601,47.359784,-71.11262,2010-06-14,Mixed,7-12 m
9509701701,47.337835,-71.109243,2010-06-07,Coniferous,12-17 m
9509701702,47.339681,-71.108787,2010-06-07,Coniferous,12-17 m
9509701801,47.334082,-71.104515,2010-06-04,Mixed,2-4 m
9509701802,47.330797,-71.109876,2010-06-04,Coniferous,12-17 m
9509701901,47.325079,-71.104121,2010-06-21,Coniferous,7-12 m
9509702001,47.313565,-71.104083,2010-07-20,Mixed,7-12 m
9509702101,47.308713,-71.109781,2010-07-20,Mixed,>22 m
9509702201,47.294096,-71.111318,2010-06-17,Coniferous,12-17 m
9509702301,47.28257,-71.116738,2010-06-17,Coniferous,12-17 m
